x0000,y0000
0.863898652,569.3123313,
0.8657337044,568.6114403,
0.8675687568,570.9192881,
0.8694038092,570.632091,
0.8712388616,561.9227408,
0.873073914,564.6801764,
0.8749089664,562.3749178,
0.8767440188,562.9496642,
0.8785790712,564.7215909,
0.8804141236,563.3361341,
0.8822491759,561.3089424,
0.8840842283,562.2527742,
0.8859192807,562.8548008,
0.8877543331,562.7726194,
0.8895893855,565.2528666,
0.8914244379,566.1055591,
0.8932594903,563.4474649,
0.8950945427,566.2674154,
0.8969295951,566.8260745,
0.8987646475,568.3497101,
0.9005996999,575.7654357,
0.9024347523,577.038272,
0.9042698047,577.9512266,
0.9061048571,582.2596284,
0.9079399095,585.3084043,
0.9097749619,586.3658907,
0.9116100143,588.6644114,
0.9134450667,592.190118,
0.9152801191,586.0274734,
0.9171151715,589.6991511,
0.9189502239,586.2667892,
0.9207852763,583.5721969,
0.9226203287,583.997624,
0.9244553811,584.2202322,
0.9262904334,579.4174506,
0.9281254858,578.1011029,
0.9299605382,578.3145565,
0.9317955906,576.1305123,
0.933630643,575.2203989,
0.9354656954,572.4380623,
0.9373007478,571.7363975,
0.9391358002,569.8303001,
0.9409708526,568.4533198,
0.942805905,565.6725252,
0.9446409574,566.8406011,
0.9464760098,562.6615825,
0.9483110622,561.5369248,
0.9501461146,560.488806,
0.951981167,561.2465234,
0.9538162194,556.0344972,
0.9556512718,554.8168987,
0.9574863242,555.4756685,
0.9593213766,553.4945854,
0.961156429,551.3669577,
0.9629914814,549.5288872,
0.9648265338,548.7363762,
0.9666615862,547.0093788,
0.9684966385,547.269656,
0.9703316909,547.9547727,
0.9721667433,545.9987685,
0.9740017957,543.0172808,
0.9758368481,544.4179076,
0.9776719005,542.2460317,
0.9795069529,540.1818592,
0.9813420053,542.0358222,
0.9831770577,539.0853121,
0.9850121101,536.6058612,
0.9868471625,536.2369143,
0.9886822149,537.4864583,
0.9905172673,535.5117141,
0.9923523197,536.7307892,
0.9941873721,537.1313459,
0.9960224245,535.4348268,
0.9978574769,537.8462383,
0.9996925293,537.3102152,
1.001527582,537.2504491,
1.003362634,540.7012911,
1.005197686,541.4443998,
1.007032739,540.237074,
1.008867791,543.4471578,
1.010702844,545.2173945,
1.012537896,544.9187646,
1.014372948,550.9142517,
1.016208001,553.1610046,
1.018043053,553.5584016,
1.019878106,555.2248214,
1.021713158,555.6368448,
1.02354821,557.9647004,
1.025383263,560.6416763,
1.027218315,559.964626,
1.029053368,560.3304498,
1.03088842,563.3680398,
1.032723472,563.8619435,
1.034558525,562.0964194,
1.036393577,562.8800889,
1.03822863,563.5266295,
1.040063682,562.6226733,
1.041898734,563.6452931,
1.043733787,564.3005191,
1.045568839,562.9485501,
1.047403892,560.7402981,
1.049238944,559.3056989,
1.051073996,558.370606,
1.052909049,557.659047,
1.054744101,556.9540075,
1.056579154,555.353509,
1.058414206,556.7210981,
1.060249258,555.3833588,
1.062084311,552.068054,
1.063919363,552.0217301,
1.065754416,552.0224333,
1.067589468,549.9032621,
1.06942452,549.9851992,
1.071259573,549.0291209,
1.073094625,549.1825804,
1.074929678,549.4251636,
1.07676473,549.9297481,
1.078599782,550.5386584,
1.080434835,552.5528274,
1.082269887,552.4890677,
1.084104939,551.880832,
1.085939992,555.6913348,
1.087775044,556.8247912,
1.089610097,559.8100096,
1.091445149,561.3450563,
1.093280201,562.7005517,
1.095115254,564.0100785,
1.096950306,565.9259957,
1.098785359,567.6016622,
1.100620411,571.4293274,
1.102455463,573.4710611,
1.104290516,575.8583911,
1.106125568,578.0040236,
1.107960621,580.1434176,
1.109795673,584.1297771,
1.111630725,584.9491729,
1.113465778,589.1038789,
1.11530083,591.6722991,
1.117135883,595.5597826,
1.118970935,597.3684662,
1.120805987,600.7150754,
1.12264104,603.6016684,
1.124476092,610.5151814,
1.126311145,615.1247382,
1.128146197,624.5849393,
1.129981249,629.7861025,
1.131816302,637.6491788,
1.133651354,645.0548036,
1.135486407,655.8595679,
1.137321459,665.5995587,
1.139156511,674.6852214,
1.140991564,687.5179223,
1.142826616,702.8110839,
1.144661669,719.4776329,
1.146496721,731.5413442,
1.148331773,742.9812693,
1.150166826,764.2872596,
1.152001878,785.1673077,
1.153836931,800.0261703,
1.155671983,821.4056174,
1.157507035,854.7141468,
1.159342088,880.634108,
1.16117714,909.5418572,
1.163012193,948.7872695,
1.164847245,993.4412589,
1.166682297,1035.340921,
1.16851735,1083.610518,
1.170352402,1109.104462,
1.172187454,1164.929507,
1.174022507,1193.570581,
1.175857559,1207.618173,
1.177692612,1227.074924,
1.179527664,1265.014055,
1.181362716,1263.436128,
1.183197769,1287.164643,
1.185032821,1288.653335,
1.186867874,1319.024209,
1.188702926,1314.675572,
1.190537978,1319.555928,
1.192373031,1321.014247,
1.194208083,1345.432214,
1.196043136,1337.469303,
1.197878188,1335.399679,
1.19971324,1335.811687,
1.201548293,1353.703812,
1.203383345,1347.502458,
1.205218398,1341.225543,
1.20705345,1339.935841,
1.208888502,1354.498306,
1.210723555,1334.734162,
1.212558607,1328.979167,
1.21439366,1325.832278,
1.216228712,1312.497015,
1.218063764,1290.016109,
1.219898817,1260.061282,
1.221733869,1230.3105,
1.223568922,1208.995618,
1.225403974,1164.76633,
1.227239026,1120.302134,
1.229074079,1094.032799,
1.230909131,1058.930529,
1.232744184,1033.409342,
1.234579236,1014.01829,
1.236414288,993.6064481,
1.238249341,983.9906487,
1.240084393,976.4963057,
1.241919446,966.0415673,
1.243754498,959.9515937,
1.24558955,958.9887882,
1.247424603,958.0023607,
1.249259655,958.0028056,
1.251094708,958.7087703,
1.25292976,959.8312908,
1.254764812,962.6405357,
1.256599865,966.6443579,
1.258434917,969.2357848,
1.260269969,971.9584311,
1.262105022,976.887001,
1.263940074,981.130735,
1.265775127,982.6755169,
1.267610179,984.4017774,
1.269445231,989.4713983,
1.271280284,996.002587,
1.273115336,996.7055478,
1.274950389,1002.985541,
1.276785441,1012.260668,
1.278620493,1016.15924,
1.280455546,1017.439553,
1.282290598,1026.557596,
1.284125651,1025.480885,
1.285960703,1026.704461,
1.287795755,1034.898907,
1.289630808,1027.795486,
1.29146586,1028.783486,
1.293300913,1038.305543,
1.295135965,1032.265092,
1.296971017,1028.40367,
1.29880607,1033.856685,
1.300641122,1030.852085,
1.302476175,1023.175137,
1.304311227,1028.917802,
1.306146279,1022.178408,
1.307981332,1014.910698,
1.309816384,1016.771764,
1.311651437,1009.78722,
1.313486489,1000.623403,
1.315321541,997.9558491,
1.317156594,993.3925851,
1.318991646,978.3875571,
1.320826699,974.9471626,
1.322661751,967.8834383,
1.324496803,954.8882114,
1.326331856,950.4597894,
1.328166908,942.6305031,
1.330001961,929.9098094,
1.331837013,923.1075311,
1.333672065,912.7971257,
1.335507118,903.0558176,
1.33734217,903.0672212,
1.339177223,895.5562335,
1.341012275,881.6432547,
1.342847327,886.8682582,
1.34468238,880.3656057,
1.346517432,874.1436724,
1.348352484,876.7963569,
1.350187537,874.9068606,
1.352022589,869.5977592,
1.353857642,871.9955083,
1.355692694,872.8896277,
1.357527746,868.7324581,
1.359362799,874.6339833,
1.361197851,874.6734389,
1.363032904,873.5390082,
1.364867956,879.1540237,
1.366703008,878.1545124,
1.368538061,879.2959305,
1.370373113,885.9248021,
1.372208166,884.7779463,
1.374043218,885.7807395,
1.37587827,890.4333696,
1.377713323,895.2954156,
1.379548375,899.4981602,
1.381383428,903.3123372,
1.38321848,910.7406812,
1.385053532,912.0965517,
1.386888585,918.8174586,
1.388723637,933.006069,
1.39055869,934.3154246,
1.392393742,945.3949786,
1.394228794,956.919712,
1.396063847,961.1986684,
1.397898899,969.8019329,
1.399733952,988.5527327,
1.401569004,986.5872093,
1.403404056,1000.907789,
1.405239109,1007.60907,
1.407074161,1010.33924,
1.408909214,1019.913713,
1.410744266,1025.816505,
1.412579318,1034.186285,
1.414414371,1041.220198,
1.416249423,1045.890758,
1.418084476,1056.736216,
1.419919528,1067.476146,
1.42175458,1074.505063,
1.423589633,1086.155956,
1.425424685,1091.441708,
1.427259738,1102.068077,
1.42909479,1109.75797,
1.430929842,1116.696217,
1.432764895,1128.762458,
1.434599947,1133.043401,
1.436434999,1138.925647,
1.438270052,1146.366861,
1.440105104,1153.453318,
1.441940157,1154.535759,
1.443775209,1164.258457,
1.445610261,1167.663169,
1.447445314,1170.0525,
1.449280366,1176.067977,
1.451115419,1181.20722,
1.452950471,1179.114108,
1.454785523,1183.838614,
1.456620576,1189.4662,
1.458455628,1186.80166,
1.460290681,1194.775711,
1.462125733,1190.3689,
1.463960785,1195.644223,
1.465795838,1198.659865,
1.46763089,1200.82759,
1.469465943,1201.399308,
1.471300995,1210.338862,
1.473136047,1220.015229,
1.4749711,1225.547648,
1.476806152,1246.565688,
1.478641205,1259.52717,
1.480476257,1285.786729,
1.482311309,1294.400693,
1.484146362,1324.099838,
1.485981414,1348.120274,
1.487816467,1379.405288,
1.489651519,1413.715451,
1.491486571,1432.742213,
1.493321624,1463.65834,
1.495156676,1512.689205,
1.496991729,1531.855114,
1.498826781,1561.446472,
1.500661833,1603.053957,
1.502496886,1591.667673,
1.504331938,1664.8167,
1.506166991,1669.065613,
1.508002043,1682.303757,
1.509837095,1724.816561,
1.511672148,1737.313445,
1.5135072,1740.614343,
1.515342253,1776.567504,
1.517177305,1787.767353,
1.519012357,1772.178316,
1.52084741,1810.885793,
1.522682462,1782.927668,
1.524517514,1835.870296,
1.526352567,1828.099843,
1.528187619,1831.476415,
1.530022672,1838.319489,
1.531857724,1843.148542,
1.533692776,1834.491433,
1.535527829,1853.872649,
1.537362881,1871.843872,
1.539197934,1824.835552,
1.541032986,1849.930588,
1.542868038,1835.645505,
1.544703091,1845.010886,
1.546538143,1836.780297,
1.548373196,1801.291797,
1.550208248,1808.022042,
1.5520433,1790.835152,
1.553878353,1779.517483,
1.555713405,1775.123349,
1.557548458,1745.923018,
1.55938351,1715.497658,
1.561218562,1728.65456,
1.563053615,1684.654514,
1.564888667,1669.969258,
1.56672372,1664.201849,
1.568558772,1620.486466,
1.570393824,1625.573575,
1.572228877,1600.807751,
1.574063929,1577.124807,
1.575898982,1571.872496,
1.577734034,1554.659091,
1.579569086,1526.941981,
1.581404139,1536.230871,
1.583239191,1521.625955,
1.585074244,1506.618664,
1.586909296,1502.587253,
1.588744348,1487.952144,
1.590579401,1482.142337,
1.592414453,1476.823945,
1.594249506,1475.293005,
1.596084558,1465.328185,
1.59791961,1452.814394,
1.599754663,1442.879421,
1.601589715,1451.291004,
1.603424768,1435.892911,
1.60525982,1425.941264,
1.607094872,1419.925658,
1.608929925,1411.480223,
1.610764977,1413.541325,
1.612600029,1397.756782,
1.614435082,1380.015766,
1.616270134,1389.218025,
1.618105187,1369.325131,
1.619940239,1348.831391,
1.621775291,1360.40346,
1.623610344,1337.851533,
1.625445396,1320.749719,
1.627280449,1326.914294,
1.629115501,1309.162958,
1.630950553,1284.441264,
1.632785606,1287.467066,
1.634620658,1259.750466,
1.636455711,1250.118353,
1.638290763,1236.1869,
1.640125815,1215.257922,
1.641960868,1203.715632,
1.64379592,1186.137889,
1.645630973,1167.133909,
1.647466025,1146.460026,
1.649301077,1143.594805,
1.65113613,1116.090084,
1.652971182,1101.514012,
1.654806235,1088.768214,
1.656641287,1069.264092,
1.658476339,1054.479121,
1.660311392,1043.84458,
1.662146444,1033.746071,
1.663981497,1009.529261,
1.665816549,1002.964169,
1.667651601,997.0833942,
1.669486654,982.7919701,
1.671321706,977.4255952,
1.673156759,969.2499096,
1.674991811,951.291849,
1.676826863,955.2781409,
1.678661916,943.3342646,
1.680496968,932.0289165,
1.682332021,932.15,
1.684167073,920.4469253,
1.686002125,910.7795176,
1.687837178,915.3308824,
1.68967223,902.5477569,
1.691507283,897.4014877,
1.693342335,897.5087877,
1.695177387,893.1536533,
1.69701244,888.2094063,
1.698847492,887.8556794,
1.700682544,884.7464337,
1.702517597,877.6698582,
1.704352649,874.3008339,
1.706187702,876.6701114,
1.708022754,873.5083452,
1.709857806,866.982181,
1.711692859,869.6368581,
1.713527911,866.8847044,
1.715362964,862.5522175,
1.717198016,866.2041843,
1.719033068,866.5713147,
1.720868121,861.9501254,
1.722703173,863.9836728,
1.724538226,858.5396515,
1.726373278,864.50375,
1.72820833,863.9441321,
1.730043383,854.5447183,
1.731878435,858.0640459,
1.733713488,863.0639006,
1.73554854,852.8176128,
1.737383592,863.348556,
1.739218645,866.169493,
1.741053697,861.8696846,
1.74288875,866.8636917,
1.744723802,872.9487605,
1.746558854,871.2112614,
1.748393907,882.1915393,
1.750228959,882.9824577,
1.752064012,880.8737805,
1.753899064,894.664579,
1.755734116,899.1159902,
1.757569169,906.1507173,
1.759404221,914.2550277,
1.761239274,915.9539474,
1.763074326,929.2941893,
1.764909378,938.3974293,
1.766744431,942.9059491,
1.768579483,961.1478522,
1.770414536,965.3382455,
1.772249588,975.7518913,
1.77408464,999.0037931,
1.775919693,1005.342133,
1.777754745,1028.928893,
1.779589798,1039.863042,
1.78142485,1043.158747,
1.783259902,1086.655802,
1.785094955,1097.552277,
1.786930007,1100.985123,
1.788765059,1141.070034,
1.790600112,1136.008527,
1.792435164,1157.289236,
1.794270217,1180.093114,
1.796105269,1193.736486,
1.797940321,1198.167882,
1.799775374,1215.211074,
1.801610426,1226.430075,
1.803445479,1253.004929,
1.805280531,1269.39037,
1.807115583,1269.885551,
1.808950636,1285.77137,
1.810785688,1297.958445,
1.812620741,1311.505078,
1.814455793,1341.405017,
1.816290845,1334.292598,
1.818125898,1337.091768,
1.81996095,1349.300525,
1.821796003,1376.810974,
1.823631055,1384.964023,
1.825466107,1381.789278,
1.82730116,1388.602517,
1.829136212,1425.119463,
1.830971265,1416.7111,
1.832806317,1431.190903,
1.834641369,1477.256491,
1.836476422,1464.121959,
1.838311474,1461.732226,
1.840146527,1515.13612,
1.841981579,1511.240314,
1.843816631,1554.684272,
1.845651684,1576.918547,
1.847486736,1555.755156,
1.849321789,1627.524231,
1.851156841,1657.641833,
1.852991893,1680.930472,
1.854826946,1742.98068,
1.856661998,1715.128657,
1.858497051,1788.623347,
1.860332103,1840.03677,
1.862167155,1832.097877,
1.864002208,1891.373757,
1.86583726,1932.564389,
1.867672313,1915.014206,
1.869507365,2003.639423,
1.871342417,2054.558833,
1.87317747,2049.342001,
1.875012522,2115.635798,
1.876847574,2114.717477,
1.878682627,2175.075295,
1.880517679,2208.672069,
1.882352732,2207.316973,
1.884187784,2254.045604,
1.886022836,2253.371391,
1.887857889,2247.271504,
1.889692941,2325.153659,
1.891527994,2312.95517,
1.893363046,2292.31548,
1.895198098,2327.375242,
1.897033151,2323.0057,
1.898868203,2359.825032,
1.900703256,2357.621935,
1.902538308,2375.486102,
1.90437336,2387.560051,
1.906208413,2330.456522,
1.908043465,2328.562296,
1.909878518,2380.290052,
1.91171357,2332.690845,
1.913548622,2300.721317,
1.915383675,2320.825226,
1.917218727,2292.533697,
1.91905378,2259.6423,
1.920888832,2291.59267,
1.922723884,2270.18273,
1.924558937,2166.716794,
1.926393989,2203.526586,
1.928229042,2171.748407,
1.930064094,2151.147419,
1.931899146,2080.609554,
1.933734199,2062.078175,
1.935569251,2037.602047,
1.937404304,1986.183216,
1.939239356,1948.437101,
1.941074408,1930.249525,
1.942909461,1861.878836,
1.944744513,1821.025768,
1.946579566,1783.620153,
1.948414618,1756.299937,
1.95024967,1694.522742,
1.952084723,1651.727244,
1.953919775,1572.687341,
1.955754828,1566.996388,
1.95758988,1495.86463,
1.959424932,1462.75623,
1.961259985,1419.284931,
1.963095037,1359.622334,
1.964930089,1334.712587,
1.966765142,1324.493438,
1.968600194,1269.362303,
1.970435247,1239.032195,
1.972270299,1219.102202,
1.974105351,1183.961746,
1.975940404,1167.35532,
1.977775456,1143.850758,
1.979610509,1126.929796,
1.981445561,1108.707237,
1.983280613,1099.767947,
1.985115666,1080.805365,
1.986950718,1069.178929,
1.988785771,1062.418488,
1.990620823,1050.51157,
1.992455875,1046.126707,
1.994290928,1038.891237,
1.99612598,1038.909414,
1.997961033,1020.198534,
1.999796085,1005.71536,
2.001631137,1014.717747,
2.00346619,1000.418707,
2.005301242,996.8189655,
2.007136295,998.6637717,
2.008971347,975.9708904,
2.010806399,977.9413138,
2.012641452,974.7790055,
2.014476504,967.1565392,
2.016311557,973.9254658,
2.018146609,959.4891538,
2.019981661,937.6796101,
2.021816714,948.7231707,
2.023651766,939.7466049,
2.025486819,935.881471,
2.027321871,917.48823,
